Filename,ColorBin_0_Ratio,ColorBin_1_Ratio,ColorBin_2_Ratio,ColorBin_3_Ratio,ColorBin_4_Ratio,ColorBin_5_Ratio,ColorBin_6_Ratio,ColorBin_7_Ratio
0151_petal_cutout.png,0.2388074524187668,0.0,0.013369606942030883,0.0,0.21010731737011176,0.285098809593466,0.06748916816378171,0.1851276455118428
0152_petal_cutout.png,0.22563933551384732,0.038776668297280124,0.05170638723272306,6.24425452434315e-06,0.03531537140521313,5.574139404657544e-05,0.3275999400551566,0.32090031184720885
0153_petal_cutout.png,0.0,0.4441599971434041,0.2507625028144413,0.0007677101507350279,0.006695642600176752,0.0,0.29205419993989246,0.005559947351350386
0154_petal_cutout.png,0.289244437056929,0.0059390947319339265,0.00037669133329303777,0.0,2.860263705520201e-05,0.0,0.6759855497318907,0.028425624508898118
0155_petal_cutout.png,0.040044148072526646,0.015321951493232983,3.6654303758287944e-05,0.0,0.2398607860492815,0.0004253709325035885,0.704284842857117,2.6246291580008652e-05
0156_petal_cutout.png,0.0628198981253668,0.0,0.09054493615465391,0.0,0.39042810111774323,0.003773116312211208,0.2866292130955766,0.1658047351944483
0157_petal_cutout.png,0.08810509234676177,0.0,0.08662813859816283,0.0,0.24207294802597473,0.005222494737209118,0.30544821030815406,0.2725231159837375
0158_petal_cutout.png,0.08640246810565554,0.0,0.07325994200019964,0.0,0.0008028510169588413,0.0,0.35223403320441643,0.4873007056727695
0159_petal_cutout.png,0.0,0.9422798236772549,0.0024311428534349627,3.244407722555555e-05,0.03460917864574096,0.0,0.02063875899241674,8.651753926814813e-06
0160_petal_cutout.png,0.056477723818894904,0.029487180335527347,0.0743465766033431,0.0,0.26236457250470313,0.0,0.501535501143768,0.0757884455937635
0161_petal_cutout.png,0.017699659674188788,0.073786280505837,0.0918240280572975,0.0001007070272724221,0.3629840930852637,0.0,0.40813920588512687,0.04546602576501374
0162_petal_cutout.png,0.011535792502906305,0.7063245075616709,0.09173527238745269,0.1309597387345441,0.00896969820962415,0.000913386356819264,0.04718541380064749,0.0023761904463350868
0163_petal_cutout.png,0.0,0.08568548569347344,0.09613907615985416,0.09086963031700661,0.41709452870747615,0.0,0.3067900263644867,0.0034212527577029547
0164_petal_cutout.png,0.44053280567805553,0.0,0.02120787191744261,0.0,0.06000182151330133,0.16716035016265107,0.0805301646700174,0.23056698605853204
0165_petal_cutout.png,0.12193400910722033,0.0008197392198496171,0.7354738271471818,0.0,0.017341765468824072,0.025128659530135367,0.018138039670964584,0.08116395985582422
0166_petal_cutout.png,0.19471197679417282,0.0,0.35134154756208535,0.0,0.021144803307270782,0.06848717267550947,0.023338600514887155,0.3409758991460744
0167_petal_cutout.png,0.06881491046548935,0.00013929552263521804,0.391085817122269,1.2176182048533043e-07,0.016576897764513855,0.025799381571713756,0.023775334829786107,0.47380824096177226
0168_petal_cutout.png,0.04869921815932749,2.3425586808021344e-07,0.47029102660643013,3.748093889283415e-06,0.012998389608034882,0.01518001450746591,0.011401467355332068,0.4414259014136522
0169_petal_cutout.png,0.5579716485911107,2.976380043252755e-07,0.16417374995510628,0.0,0.00492898456429467,0.0956591679747857,0.0011391598552209377,0.17612699142147745
0170_petal_cutout.png,0.19544127626200705,0.0,0.006925930476243627,0.0,0.012550901018779615,0.005106913585457016,0.06091951461593087,0.7190554640415818
0171_petal_cutout.png,0.2742847886288423,0.0,0.009452024236739813,0.0,0.03518594052507566,0.0367232788735344,0.05510857913555986,0.589245388600248
